Time | ID | Traffic Light | Group | Vehicles
16:11:19 | 65542 | Зеленый | 3 | 1
16:11:19 | 65547 | Зеленый | 4 | 1
16:11:20 | 65548 | Зеленый | 3 | 1
16:11:20 | 65550 | Зеленый | 3 | 1
16:11:22 | 65558 | Зеленый | 2 | 1
16:11:24 | 65568 | Зеленый | 3 | 1
16:11:34 | 65604 | Зеленый | 2 | 1
16:12:06 | 65723 | Зеленый | 2 | 1
16:12:13 | 65745 | Зеленый | 2 | 2
16:13:53 | 66152 | Зеленый | 3 | 2
16:14:14 | 66297 | Зеленый | 3 | 1
16:15:42 | 66751 | Красный | 1 | 1
16:16:32 | 66856 | Красный | 1 | 1
16:16:50 | 66902 | Красный | 3 | 1
16:19:48 | 67469 | Зеленый | 1 | 2
16:21:43 | 67860 | Зеленый | 1 | 1
16:21:54 | 67894 | Зеленый | 2 | 1
16:21:57 | 67904 | Зеленый | 2 | 1
16:21:58 | 67907 | Зеленый | 1 | 2
16:21:59 | 67909 | Зеленый | 2 | 2
16:22:43 | 68048 | Зеленый | 3 | 1
16:22:49 | 68073 | Зеленый | 4 | 1
16:23:00 | 68129 | Зеленый | 3 | 1
16:24:47 | 68551 | Красный | 2 | 1
16:24:49 | 68553 | Красный | 2 | 1
16:24:54 | 68567 | Красный | 3 | 1
16:25:30 | 68647 | Красный | 5 | 1
16:25:32 | 68651 | Красный | 6 | 2
16:25:32 | 68650 | Красный | 6 | 2
16:25:48 | 68610 | Красный | 5 | 1
16:25:50 | 68623 | Красный | 4 | 1
16:26:01 | 68741 | Красный | 5 | 0
16:26:03 | 68749 | Красный | 5 | 0
16:26:04 | 68753 | Красный | 7 | 0
16:26:04 | 68756 | Красный | 8 | 0
16:26:07 | 68770 | Красный | 7 | 1
16:26:15 | 68603 | Красный | 4 | 1
16:26:23 | 68835 | Красный | 3 | 0
16:26:25 | 68841 | Красный | 3 | 0
16:26:50 | 68844 | Красный | 2 | 1
16:27:09 | 68578 | Зеленый | 2 | 0
16:29:40 | 69485 | Зеленый | 4 | 2
16:29:47 | 69507 | Зеленый | 4 | 2
16:29:49 | 69517 | Зеленый | 4 | 2
16:30:46 | 69713 | Зеленый | 2 | 2
16:30:55 | 69818 | Зеленый | 1 | 2
16:31:58 | 70158 | Зеленый | 3 | 2
16:32:03 | 70181 | Зеленый | 3 | 1
16:33:44 | 70531 | Красный | 3 | 1
16:33:46 | 70536 | Красный | 4 | 0
16:33:46 | 70535 | Красный | 5 | 0
16:33:48 | 70546 | Красный | 4 | 0
16:33:51 | 70520 | Красный | 3 | 0
16:33:53 | 70562 | Красный | 4 | 0
16:33:54 | 70563 | Красный | 5 | 0
16:33:57 | 70566 | Красный | 5 | 0
16:33:58 | 70540 | Красный | 3 | 0
16:36:20 | 70984 | Зеленый | 1 | 1
16:36:23 | 70998 | Зеленый | 1 | 0
16:36:26 | 71012 | Зеленый | 3 | 1
16:36:36 | 71060 | Зеленый | 4 | 1
16:39:14 | 71768 | Зеленый | 1 | 1
16:39:31 | 71875 | Зеленый | 2 | 1
16:39:57 | 71967 | Зеленый | 1 | 1
16:40:19 | 72069 | Зеленый | 1 | 1
16:40:22 | 72081 | Зеленый | 1 | 1
16:44:03 | 72776 | Красный | 3 | 1
16:44:33 | 72949 | Зеленый | 2 | 0
16:44:46 | 72996 | Зеленый | 1 | 0
16:45:13 | 73102 | Зеленый | 1 | 0
16:46:38 | 73380 | Зеленый | 1 | 1
16:48:12 | 73710 | Зеленый | 1 | 2
16:49:53 | 74092 | Зеленый | 2 | 2
16:51:44 | 74342 | Красный | 4 | 1
16:51:48 | 74401 | Красный | 4 | 1
16:51:53 | 74417 | Красный | 5 | 1
16:52:38 | 74571 | Зеленый | 1 | 2
16:52:40 | 74575 | Зеленый | 2 | 2
16:53:06 | 74673 | Зеленый | 5 | 1
16:53:10 | 74682 | Зеленый | 5 | 1
16:53:11 | 74598 | Зеленый | 5 | 1
16:53:11 | 74687 | Зеленый | 5 | 1
16:53:13 | 74696 | Зеленый | 5 | 1
16:53:14 | 74597 | Зеленый | 4 | 1
16:53:14 | 74595 | Зеленый | 3 | 1
16:53:14 | 74700 | Зеленый | 4 | 0
16:53:15 | 74705 | Зеленый | 2 | 0
16:53:16 | 74708 | Зеленый | 3 | 0
16:53:16 | 74709 | Зеленый | 4 | 0
16:53:16 | 74711 | Зеленый | 5 | 0
16:53:17 | 74718 | Зеленый | 5 | 0
16:53:18 | 74722 | Зеленый | 6 | 0
16:53:22 | 74733 | Зеленый | 3 | 0
16:53:23 | 74747 | Зеленый | 4 | 0
16:53:23 | 74748 | Зеленый | 5 | 0
16:53:26 | 74756 | Зеленый | 6 | 0
16:53:28 | 74763 | Зеленый | 6 | 0
16:53:29 | 74764 | Зеленый | 7 | 0
16:53:30 | 74767 | Зеленый | 7 | 0
16:53:31 | 74768 | Зеленый | 6 | 0
16:53:31 | 74771 | Зеленый | 7 | 0
16:58:44 | 76051 | Зеленый | 1 | 0
16:59:38 | 76191 | Красный | 2 | 0
16:59:49 | 76208 | Красный | 3 | 0
16:59:51 | 76223 | Красный | 4 | 0
16:59:53 | 76228 | Красный | 3 | 0
16:59:55 | 76232 | Красный | 3 | 0
16:59:55 | 76233 | Красный | 4 | 0
16:59:55 | 76188 | Красный | 4 | 0
16:59:57 | 76240 | Красный | 3 | 0
16:59:58 | 76244 | Красный | 2 | 0
17:00:00 | 76251 | Красный | 3 | 0
17:00:04 | 76267 | Красный | 3 | 0
17:00:21 | 76322 | Красный | 1 | 2
17:00:25 | 76349 | Красный | 1 | 1
17:02:06 | 76779 | Зеленый | 1 | 2
17:06:40 | 77914 | Зеленый | 5 | 2
17:10:28 | 78475 | Зеленый | 8 | 0
17:10:28 | 78360 | Зеленый | 8 | 0
17:10:29 | 78488 | Зеленый | 10 | 0
17:10:31 | 78487 | Зеленый | 7 | 0
17:10:35 | 78503 | Зеленый | 8 | 0
17:10:35 | 78227 | Зеленый | 8 | 0
17:10:38 | 78507 | Зеленый | 6 | 0
17:10:41 | 78525 | Зеленый | 7 | 1
17:10:41 | 78466 | Зеленый | 7 | 1
17:10:52 | 78566 | Зеленый | 5 | 1
17:10:57 | 78592 | Зеленый | 4 | 1
17:11:25 | 78709 | Зеленый | 3 | 2
17:11:25 | 78663 | Зеленый | 3 | 2
17:11:25 | 78666 | Зеленый | 2 | 2
17:11:34 | 78751 | Зеленый | 4 | 1
17:11:35 | 78738 | Зеленый | 4 | 1
17:11:35 | 78759 | Зеленый | 5 | 1
17:11:39 | 78764 | Зеленый | 3 | 1
17:11:43 | 78784 | Зеленый | 3 | 1
17:11:44 | 78789 | Зеленый | 3 | 1
17:11:44 | 78788 | Зеленый | 3 | 1
17:11:46 | 78794 | Зеленый | 3 | 1
17:11:46 | 78796 | Зеленый | 3 | 1
17:11:47 | 78797 | Зеленый | 4 | 1
17:11:49 | 78805 | Зеленый | 4 | 2
17:12:26 | 78964 | Зеленый | 3 | 2
17:12:27 | 78966 | Зеленый | 3 | 2
17:12:41 | 79017 | Зеленый | 2 | 2
17:12:41 | 79019 | Зеленый | 3 | 2
17:12:43 | 79032 | Зеленый | 3 | 2
17:16:37 | 80025 | Красный | 2 | 1
17:19:24 | 80492 | Зеленый | 6 | 2
17:19:25 | 80514 | Зеленый | 6 | 1
17:19:26 | 80165 | Зеленый | 5 | 3
17:19:26 | 80520 | Зеленый | 6 | 2
17:19:27 | 80528 | Зеленый | 5 | 1
17:19:28 | 80534 | Зеленый | 5 | 3
17:19:29 | 80535 | Зеленый | 5 | 3
17:19:29 | 80539 | Зеленый | 4 | 3
17:19:30 | 80486 | Зеленый | 4 | 3
17:19:30 | 80540 | Зеленый | 5 | 3
17:19:30 | 80541 | Зеленый | 6 | 3
17:19:34 | 80548 | Зеленый | 3 | 1
17:19:35 | 80552 | Зеленый | 4 | 1
17:19:37 | 80557 | Зеленый | 2 | 1
17:19:37 | 80561 | Зеленый | 3 | 1
17:19:38 | 80565 | Зеленый | 3 | 1
17:19:39 | 80570 | Зеленый | 4 | 1
17:19:40 | 80576 | Зеленый | 4 | 1
17:19:40 | 80581 | Зеленый | 5 | 1
17:19:42 | 80580 | Зеленый | 4 | 1
17:19:44 | 80596 | Зеленый | 6 | 1
17:19:45 | 80601 | Зеленый | 6 | 1
17:19:46 | 80602 | Зеленый | 6 | 1
17:19:47 | 80606 | Зеленый | 6 | 1
17:19:48 | 80613 | Зеленый | 6 | 1
17:19:49 | 80620 | Зеленый | 7 | 1
17:19:52 | 80634 | Зеленый | 5 | 1
17:21:21 | 81027 | Зеленый | 2 | 1
17:21:31 | 81085 | Зеленый | 3 | 2
17:21:33 | 81100 | Зеленый | 3 | 2
17:27:58 | 82023 | Зеленый | 2 | 0
17:28:03 | 82034 | Зеленый | 2 | 0
17:28:05 | 82327 | Зеленый | 2 | 0
17:28:20 | 82364 | Зеленый | 2 | 0
17:30:39 | 82912 | Зеленый | 1 | 1
17:30:42 | 82922 | Зеленый | 1 | 1
17:34:14 | 83464 | Красный | 2 | 2
17:34:31 | 83518 | Красный | 2 | 1
17:34:33 | 83558 | Красный | 3 | 1
17:34:37 | 83571 | Красный | 4 | 0
17:34:39 | 83574 | Красный | 4 | 0
17:34:42 | 83578 | Красный | 4 | 0
17:34:42 | 83579 | Красный | 3 | 0
17:34:53 | 83557 | Красный | 4 | 0
17:34:54 | 83576 | Красный | 4 | 0
17:34:55 | 83584 | Красный | 3 | 0
17:34:57 | 83595 | Красный | 2 | 0
17:34:59 | 83599 | Красный | 3 | 0
17:35:00 | 83602 | Красный | 4 | 0
17:36:59 | 83880 | Зеленый | 1 | 0
17:37:14 | 83987 | Зеленый | 2 | 0
17:37:28 | 84041 | Зеленый | 1 | 2
17:37:29 | 84049 | Зеленый | 1 | 1
17:44:08 | 85062 | Красный | 2 | 0
17:44:12 | 85130 | Красный | 4 | 1
17:44:17 | 85146 | Красный | 5 | 1
17:44:33 | 85194 | Красный | 4 | 1
17:44:33 | 85180 | Красный | 4 | 1
17:44:41 | 85225 | Красный | 5 | 0
17:46:08 | 85182 | Зеленый | 2 | 0
17:46:09 | 85504 | Зеленый | 3 | 0
17:46:15 | 85556 | Зеленый | 3 | 0
17:46:16 | 85559 | Зеленый | 3 | 0
17:46:20 | 85578 | Зеленый | 3 | 1
17:46:24 | 85592 | Зеленый | 3 | 1
17:49:34 | 86097 | Зеленый | 1 | 2
17:49:40 | 86108 | Зеленый | 2 | 2
17:49:40 | 86113 | Зеленый | 2 | 2
17:49:47 | 86133 | Зеленый | 4 | 2
17:49:50 | 86142 | Зеленый | 2 | 2
17:49:50 | 86145 | Зеленый | 3 | 2
17:50:14 | 86235 | Зеленый | 1 | 2
17:51:41 | 86494 | Красный | 4 | 2
17:51:43 | 86495 | Красный | 5 | 1
17:51:43 | 86503 | Красный | 4 | 1
17:53:37 | 86647 | Красный | 3 | 0
17:53:46 | 86771 | Красный | 3 | 0
17:53:49 | 86783 | Красный | 3 | 0
17:54:35 | 86752 | Зеленый | 2 | 0
17:54:37 | 86700 | Зеленый | 4 | 0
17:56:27 | 87226 | Зеленый | 1 | 0
18:01:16 | 88458 | Красный | 1 | 0
18:03:21 | 88654 | Зеленый | 1 | 1
18:03:24 | 88863 | Зеленый | 2 | 1
18:03:24 | 88871 | Зеленый | 3 | 1
18:03:47 | 88921 | Зеленый | 3 | 1
18:11:51 | 90225 | Зеленый | 1 | 1
18:12:12 | 90306 | Зеленый | 2 | 1
18:12:12 | 90305 | Зеленый | 2 | 1
18:12:13 | 90321 | Зеленый | 3 | 1
18:21:16 | 91854 | Зеленый | 1 | 1
18:22:27 | 92139 | Зеленый | 2 | 1
18:22:46 | 92285 | Зеленый | 2 | 1
18:25:00 | 92763 | Зеленый | 1 | 1
18:25:20 | 92842 | Зеленый | 2 | 1
18:25:28 | 92947 | Зеленый | 2 | 0
18:28:13 | 93423 | Красный | 1 | 1
18:28:21 | 93431 | Красный | 2 | 0
18:28:23 | 93434 | Красный | 2 | 0
18:28:23 | 93435 | Красный | 3 | 0
18:28:24 | 93436 | Красный | 2 | 0
18:30:21 | 93660 | Красный | 1 | 0
18:30:26 | 93688 | Красный | 2 | 0
18:30:33 | 93715 | Зеленый | 2 | 0
18:30:35 | 93720 | Зеленый | 2 | 0
18:30:37 | 93727 | Зеленый | 1 | 0
18:30:38 | 93728 | Зеленый | 2 | 0
18:30:42 | 93742 | Зеленый | 1 | 0
18:32:31 | 93995 | Зеленый | 1 | 0
18:33:02 | 94060 | Зеленый | 2 | 1
18:34:07 | 94265 | Зеленый | 3 | 0
18:34:09 | 94270 | Зеленый | 3 | 0
18:34:11 | 94277 | Зеленый | 3 | 0
18:43:34 | 95837 | Зеленый | 1 | 1
18:48:39 | 96622 | Зеленый | 1 | 2
18:48:43 | 96703 | Зеленый | 2 | 1
18:48:49 | 96733 | Зеленый | 2 | 1
18:48:54 | 96755 | Зеленый | 2 | 2
18:49:25 | 96888 | Зеленый | 2 | 2
18:49:28 | 96900 | Зеленый | 2 | 2
18:52:42 | 97600 | Зеленый | 2 | 2
18:52:43 | 97606 | Зеленый | 2 | 2
18:55:43 | 97954 | Красный | 4 | 1
18:55:52 | 98138 | Красный | 3 | 1
18:56:28 | 98063 | Зеленый | 5 | 1
18:56:30 | 98305 | Зеленый | 5 | 1
18:56:32 | 98236 | Зеленый | 4 | 1
18:56:32 | 98119 | Зеленый | 4 | 0
18:56:34 | 98310 | Зеленый | 4 | 1
18:56:34 | 98258 | Зеленый | 4 | 1
18:56:47 | 98358 | Зеленый | 5 | 0
18:56:47 | 98362 | Зеленый | 6 | 0
19:02:04 | 99425 | Красный | 1 | 1
19:04:10 | 99676 | Красный | 2 | 1
19:04:57 | 99756 | Зеленый | 2 | 0
19:04:59 | 99759 | Зеленый | 2 | 0
19:06:15 | 100125 | Зеленый | 4 | 2
19:06:19 | 100147 | Зеленый | 3 | 2
19:06:24 | 100161 | Зеленый | 2 | 2
19:06:24 | 100163 | Зеленый | 2 | 2
19:06:26 | 100170 | Зеленый | 2 | 2
19:06:29 | 100175 | Зеленый | 3 | 1
19:06:29 | 100177 | Зеленый | 3 | 1
19:06:31 | 100179 | Зеленый | 3 | 1
19:06:31 | 100182 | Зеленый | 4 | 1
19:06:32 | 100186 | Зеленый | 4 | 1
19:06:33 | 100188 | Зеленый | 5 | 1
19:06:36 | 100198 | Зеленый | 4 | 1
19:06:36 | 100200 | Зеленый | 4 | 1
19:13:33 | 101349 | Зеленый | 2 | 2
19:13:35 | 101239 | Зеленый | 2 | 1
19:18:02 | 102215 | Зеленый | 2 | 1
19:18:06 | 102248 | Зеленый | 1 | 2
19:18:13 | 102268 | Зеленый | 2 | 1
19:18:22 | 102310 | Зеленый | 1 | 1
19:20:52 | 102732 | Красный | 3 | 1
19:21:16 | 102739 | Красный | 5 | 1
19:21:18 | 102826 | Красный | 4 | 0
19:22:14 | 102603 | Зеленый | 4 | 1
19:22:15 | 102999 | Зеленый | 4 | 1
19:22:16 | 103008 | Зеленый | 4 | 1
19:22:21 | 103050 | Зеленый | 5 | 1
19:22:22 | 102650 | Зеленый | 5 | 1
19:22:28 | 103076 | Зеленый | 5 | 1
19:22:39 | 103119 | Зеленый | 6 | 0
19:22:43 | 103145 | Зеленый | 5 | 0
19:24:35 | 103526 | Зеленый | 2 | 0
19:25:24 | 103618 | Зеленый | 4 | 1
19:25:25 | 103646 | Зеленый | 5 | 0
19:25:38 | 103714 | Зеленый | 4 | 0
19:25:55 | 103920 | Зеленый | 4 | 0
19:26:02 | 103957 | Зеленый | 3 | 0
19:26:08 | 103992 | Зеленый | 3 | 1
19:26:12 | 104005 | Зеленый | 5 | 1
19:26:34 | 104100 | Зеленый | 3 | 1
19:26:35 | 104107 | Зеленый | 4 | 1
19:27:01 | 104216 | Зеленый | 4 | 0
19:29:38 | 104736 | Красный | 7 | 2
19:29:39 | 104731 | Красный | 7 | 2
19:29:55 | 104860 | Красный | 8 | 0
19:30:31 | 105014 | Красный | 6 | 2
19:30:48 | 105060 | Красный | 6 | 1
19:30:56 | 105124 | Зеленый | 6 | 1
19:31:07 | 105120 | Зеленый | 7 | 1
19:31:07 | 104624 | Зеленый | 7 | 1
19:31:10 | 105158 | Зеленый | 7 | 2
19:31:11 | 105185 | Зеленый | 8 | 2
19:31:13 | 104690 | Зеленый | 7 | 1
19:31:16 | 105115 | Зеленый | 7 | 1
19:31:19 | 105210 | Зеленый | 6 | 1
19:31:21 | 105217 | Зеленый | 6 | 1
19:31:23 | 105222 | Зеленый | 5 | 1
19:31:23 | 105221 | Зеленый | 6 | 1
19:31:26 | 105234 | Зеленый | 5 | 2
19:31:27 | 105246 | Зеленый | 4 | 2
19:31:27 | 105245 | Зеленый | 4 | 2
19:31:27 | 105249 | Зеленый | 4 | 2
19:31:28 | 105251 | Зеленый | 5 | 2
19:31:28 | 105253 | Зеленый | 5 | 2
19:31:30 | 105265 | Зеленый | 6 | 1
19:31:30 | 105263 | Зеленый | 6 | 1
19:31:30 | 105268 | Зеленый | 6 | 1
19:31:31 | 105272 | Зеленый | 6 | 1
19:31:32 | 105281 | Зеленый | 6 | 1
19:31:32 | 105283 | Зеленый | 7 | 1
19:31:33 | 105284 | Зеленый | 6 | 1
19:31:33 | 105290 | Зеленый | 7 | 1
19:31:38 | 105307 | Зеленый | 4 | 1
19:31:42 | 105322 | Зеленый | 6 | 1
19:33:19 | 105754 | Зеленый | 2 | 1
19:33:38 | 105836 | Зеленый | 3 | 2
19:34:44 | 106142 | Зеленый | 2 | 2
19:34:46 | 106159 | Зеленый | 2 | 2
19:38:47 | 106795 | Красный | 2 | 2
19:38:56 | 106944 | Красный | 2 | 0
19:39:00 | 107005 | Красный | 2 | 0
19:39:02 | 107016 | Красный | 2 | 0
19:39:05 | 107034 | Красный | 3 | 0
19:39:08 | 107044 | Красный | 3 | 0
